rand_hmm after learning:
probList_rand_true size: 20219
fp	fn-15	fn-half-15	threshold
0.3	3.9999999999995595E-4	0.0014999999999999458	0.3533733426984312
0.35	2.9999999999996696E-4	7.000000000000339E-4	0.3737350584775844
0.4	1.9999999999997797E-4	7.000000000000339E-4	0.39313583014183945
0.45	1.9999999999997797E-4	4.999999999999449E-4	0.40803696987055
0.5	9.999999999998899E-5	4.999999999999449E-4	0.4283428584541183
rand_hmm after 5 ierations:
probList_rand_true size: 20219
fp	fn-15	fn-half-15	threshold
0.0	0.9853	0.9918	0.03284043014674353
1.0E-4	0.969	0.9826	0.03946613385940813
2.0E-4	0.9619	0.9796	0.041323837219391625
3.0E-4	0.9619	0.9796	0.041323837219391625
4.0E-4	0.9619	0.9796	0.041323837219391625
5.0E-4	0.9619	0.9796	0.041323837219391625
6.0E-4	0.9619	0.9796	0.041323837219391625
7.0E-4	0.9619	0.9796	0.041323837219391625
8.0E-4	0.958	0.9773	0.04246114264288882
9.0E-4	0.958	0.9773	0.04246114264288882
0.001	0.958	0.9773	0.04246114264288882
0.002	0.9576	0.9772	0.04256979051350142
0.003	0.9575	0.9771	0.04261687895698488
0.004	0.957	0.976	0.042909878478644616
0.005	0.9541	0.975	0.04358670099785925
0.006	0.9518	0.9737	0.04427555693579485
0.007	0.9514	0.9736	0.04436607487475202
0.008	0.9514	0.9736	0.04436607487475202
0.009	0.9349	0.9636	0.04832496064380358
0.01	0.9319	0.9621	0.04891663322321506
0.02	0.9089	0.9472	0.05350200826148343
0.03	0.8918	0.9374	0.05669835612182693
0.04	0.8523000000000001	0.9126	0.06350053998954144
0.05	0.8202	0.8917	0.06835930358882603
0.06	0.7771	0.8616	0.07391071091105356
0.07	0.7513	0.8466	0.0770242394008386
0.08	0.7283999999999999	0.8294	0.08004538661624845
0.09	0.6955	0.8096	0.08409706379400514
0.1	0.6718	0.7907	0.08707751285898263
0.15	0.5649	0.7067	0.09992951348548365
0.2	0.4063	0.5744	0.1191257066341347
0.25	0.3013	0.4686	0.13378371782769194
0.3	0.1855	0.33330000000000004	0.15446974352932516
0.35	0.128	0.25339999999999996	0.16818160412196675
0.4	0.06620000000000004	0.14739999999999998	0.19151279962730974
0.45	0.036599999999999966	0.08960000000000001	0.2096715573290185
0.5	0.024900000000000033	0.06699999999999995	0.2197012500833243
rand_hmm after 10 iterations:
probList_rand_true size: 20219
fp	fn-15	fn-half-15	threshold
0.0	0.7335	0.8793	0.08417629673095367
1.0E-4	0.7335	0.8793	0.08417629673095367
2.0E-4	0.7335	0.8793	0.08417629673095367
3.0E-4	0.7335	0.8793	0.08417629673095367
4.0E-4	0.7056	0.8586	0.08755931063193323
5.0E-4	0.6982999999999999	0.8546	0.08829877583310763
6.0E-4	0.6587000000000001	0.8268	0.09267241257387655
7.0E-4	0.6587000000000001	0.8268	0.09267241257387655
8.0E-4	0.6587000000000001	0.8268	0.09267241257387655
9.0E-4	0.6587000000000001	0.8268	0.09267241257387655
0.001	0.6587000000000001	0.8268	0.09267241257387655
0.002	0.6523	0.8222	0.0932815686285356
0.003	0.6255999999999999	0.8019000000000001	0.09611890363617585
0.004	0.6255999999999999	0.8019000000000001	0.09611890363617585
0.005	0.6151	0.7932	0.09731739158178593
0.006	0.6072	0.7877000000000001	0.09815149896734249
0.007	0.5760000000000001	0.7672	0.10124946138814547
0.008	0.5760000000000001	0.7672	0.10124946138814547
0.009	0.571	0.7617	0.10196437248370975
0.01	0.5679000000000001	0.7581	0.10233175992010192
0.02	0.47219999999999995	0.6813	0.11230632820646215
0.03	0.401	0.6147	0.12088813102141113
0.04	0.3468	0.5549999999999999	0.12804573682419226
0.05	0.31999999999999995	0.5258	0.13170256143314177
0.06	0.2865	0.485	0.13690727826324853
0.07	0.23660000000000003	0.4224	0.1448210423151207
0.08	0.1977	0.369	0.15239522048298637
0.09	0.17010000000000003	0.3326	0.15782295502006521
0.1	0.15059999999999996	0.30269999999999997	0.16199130093212452
0.15	0.09430000000000005	0.20779999999999998	0.18059082519976782
0.2	0.055300000000000016	0.14049999999999996	0.19801427824307297
0.25	0.03059999999999996	0.08530000000000004	0.21727035471667014
0.3	0.01970000000000005	0.056499999999999995	0.23298632789903842
0.35	0.012700000000000045	0.037699999999999956	0.24834076312940503
0.4	0.008000000000000007	0.024599999999999955	0.2633458389211358
