hmm after training:
probList_hmm_true size: 421902
fp	fn-15	fn-half-15	threshold
0.15	0.0011999999999999789	0.0050000000000000044	0.14339971512776417
0.2	9.000000000000119E-4	0.0033999999999999586	0.15830301145690243
0.25	3.9999999999995595E-4	0.0022999999999999687	0.17438568255154646
0.3	3.9999999999995595E-4	0.0013999999999999568	0.20598214838381565
0.35	9.999999999998899E-5	2.9999999999996696E-4	0.2505804944357063
0.4	0.0	9.999999999998899E-5	0.32625374337021174
0.45	0.0	9.999999999998899E-5	0.3579317772820303
0.5	0.0	9.999999999998899E-5	0.373173226142584
hmm after 15 iterations:
probList_hmm_true size: 421902
fp	fn-15	fn-half-15	threshold
0.0	0.3295	0.5364	5.090525448297715E-4
1.0E-4	0.007399999999999962	0.022700000000000053	0.057567033948177394
2.0E-4	0.007399999999999962	0.022700000000000053	0.057567033948177394
3.0E-4	0.007099999999999995	0.02210000000000001	0.058451125637053784
4.0E-4	0.007099999999999995	0.02210000000000001	0.058451125637053784
5.0E-4	0.007099999999999995	0.02210000000000001	0.05850285599258286
6.0E-4	0.007099999999999995	0.02210000000000001	0.05850285599258286
7.0E-4	0.007099999999999995	0.02210000000000001	0.05850285599258286
8.0E-4	0.007000000000000006	0.02200000000000002	0.05903124489201107
9.0E-4	0.007000000000000006	0.02200000000000002	0.05903124489201107
0.001	0.007000000000000006	0.02200000000000002	0.05903756662375383
0.002	0.00660000000000005	0.021199999999999997	0.061164535344480644
0.003	0.00660000000000005	0.020499999999999963	0.061840672299415825
0.004	0.006399999999999961	0.01970000000000005	0.06330001850302126
0.005	0.006199999999999983	0.018900000000000028	0.06451211662829098
0.006	0.006199999999999983	0.01880000000000004	0.0650198475875658
0.007	0.006000000000000005	0.018299999999999983	0.06614441009856285
0.008	0.005600000000000049	0.017800000000000038	0.06781487297129615
0.009	0.005600000000000049	0.01739999999999997	0.06829842644387425
0.01	0.005600000000000049	0.01739999999999997	0.06848765937222046
0.02	0.0039000000000000146	0.01419999999999999	0.07633201507092481
0.03	0.0030999999999999917	0.010099999999999998	0.08794657510988638
0.04	0.0020000000000000018	0.007499999999999951	0.1000212034480645
0.05	0.0016000000000000458	0.006199999999999983	0.10706993239032046
0.06	0.0013999999999999568	0.005700000000000038	0.11462418063406227
0.07	0.0010999999999999899	0.0050000000000000044	0.11954373240210599
0.08	9.000000000000119E-4	0.0047000000000000375	0.12367276533250071
0.09	8.000000000000229E-4	0.0044999999999999485	0.1272329941071
0.1	7.000000000000339E-4	0.0040000000000000036	0.13301878669814737
0.15	6.000000000000449E-4	0.0027000000000000357	0.14943311215251154
0.2	3.9999999999995595E-4	0.0021999999999999797	0.16504524231737433
0.25	1.9999999999997797E-4	0.0016000000000000458	0.18498590917721625
0.3	0.0	7.000000000000339E-4	0.22050540743309033
0.35	0.0	9.999999999998899E-5	0.267191747078829
0.4	0.0	9.999999999998899E-5	0.3352417877691272
0.45	0.0	9.999999999998899E-5	0.3601643281542689
0.5	0.0	9.999999999998899E-5	0.3752223916585776
