hmm after training:
probList_hmm_true size: 31084
fp	fn-15	fn-half-15	threshold
0.003	1.9999999999997797E-4	0.0011999999999999789	0.11907016077491825
0.004	1.9999999999997797E-4	0.0011999999999999789	0.12443094428190757
0.005	1.9999999999997797E-4	0.0010999999999999899	0.12983704240453317
0.006	9.999999999998899E-5	0.0010000000000000009	0.13449446205039572
0.007	9.999999999998899E-5	0.0010000000000000009	0.1370761746311419
0.008	9.999999999998899E-5	9.000000000000119E-4	0.14141555986733093
0.009	9.999999999998899E-5	9.000000000000119E-4	0.1440852644148235
0.01	9.999999999998899E-5	8.000000000000229E-4	0.14668557085188594
0.02	0.0	6.000000000000449E-4	0.16443377135211273
0.03	0.0	4.999999999999449E-4	0.17551274830278019
0.04	0.0	3.9999999999995595E-4	0.18360937691243567
0.05	0.0	2.9999999999996696E-4	0.18992529149029305
0.06	0.0	2.9999999999996696E-4	0.1966250507326878
0.07	0.0	1.9999999999997797E-4	0.20151503438878463
0.08	0.0	1.9999999999997797E-4	0.20637801721908097
0.09	0.0	1.9999999999997797E-4	0.21123301516635792
0.1	0.0	1.9999999999997797E-4	0.2161622320185879
0.15	0.0	9.999999999998899E-5	0.2358682496653101
0.2	0.0	0.0	0.25624447397719285
0.25	0.0	0.0	0.2746619366980392
0.3	0.0	0.0	0.29314770238694987
0.35	0.0	0.0	0.30737469360575914
0.4	0.0	0.0	0.32528592103986986
0.45	0.0	0.0	0.34192167342711843
0.5	0.0	0.0	0.35768414637688917
