rand_hmm after learning:
probList_rand_true size: 7725
fp	fn-15	fn-half-15	threshold
0.03	0.2419	0.41969999999999996	0.13084981055914835
0.04	0.24160000000000004	0.41890000000000005	0.1310283260789778
0.05	0.2328	0.40569999999999995	0.13334063630426218
0.06	0.22609999999999997	0.3992	0.1349435938233699
0.07	0.2037	0.37239999999999995	0.14000114571067468
0.08	0.16159999999999997	0.31599999999999995	0.15153058531132932
0.09	0.15749999999999997	0.3114	0.1525048509471282
0.1	0.10450000000000004	0.2389	0.17063127773569672
0.15	0.05259999999999998	0.1452	0.20185763510431895
0.2	0.021599999999999953	0.07399999999999995	0.2400723973513099
0.25	0.006000000000000005	0.033299999999999996	0.2818543500358729
0.3	0.0042999999999999705	0.02100000000000002	0.30145946754476355
0.35	0.0019000000000000128	0.009600000000000053	0.336563581776345
0.4	0.0010999999999999899	0.006000000000000005	0.3599201873157155
